'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "КОММУНАЛЬНЫЙ  СТАНДАРТ"'|'ООО "УК "КС"'|'432071, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ДВОРЦОВАЯ, д. ДОМ 7А, кв. ОФИС 404'|'Ульяновская обл, г. Ульяновск, пл. Горького, д. 4'|'7325170343'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "ЛИГА-СЕРВИС"'|'ООО "УК"ЛИГА-СЕРВИС"'|'432008, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, Ш. МОСКОВСКОЕ, д. Д. 80, кв. ОФИС 308'|'Ульяновская обл, г. Ульяновск, ш. Московское, д. 80'|'7327097346'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УК МАРАФЕТ"'|'ООО "УК МАРАФЕТ"'|'432011, Ульяновская область, Г УЛЬЯНОВСК, УЛ МИРА, д. Д. 18, кв. КВ. 1'|'Ульяновская обл, г. Ульяновск, ул. Мира, д. 18'|'7300005041'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "МЕГАЛИНК"'|'ООО "УК МЕГАЛИНК"'|'432072, Ульяновская область, Г. УЛЬЯНОВСК, ПР-КТ ЛЕНИНСКОГО КОМСОМОЛА, д. Д. 30'|'Ульяновская обл, г. Ульяновск, пр-кт. Ленинского Комсомола, д. 30'|'7328069662'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ МЕГАЛИТ"'|'ООО "УК МЕГАЛИТ"'|'432045, Ульяновская область, Г УЛЬЯНОВСК, Ш МОСКОВСКОЕ, д. Д. 68А, кв. ОФИС 27А'|'Ульяновская обл, г. Ульяновск, ш. Московское, д. 68А'|'7300019340'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ МЕЧТА"'|'ООО "УК МЕЧТА"'|'432072, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, БУЛЬВАР ФЕСТИВАЛЬНЫЙ, д. ДОМ 5'|'Ульяновская обл, г. Ульяновск, б-р. Фестивальный, д. 5'|'7328082705'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "МИДЕ"'|'ООО "УК МИДЕ"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ФЕДЕРАЦИИ, д. Д. 25, кв. ПОМЕЩ. 11'|'Ульяновская обл, г. Ульяновск, ул. Гончарова, д. 28/13'|'7300034162'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ "НА МИНАЕВА"'|'ООО УК "НА МИНАЕВА"'|'432000, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ МИНАЕВА, д. Д. 48А, кв. ПОМЕЩ. 6-9'|'Ульяновская обл, г. Ульяновск, ул. Минаева, д. 48А'|'7325165199'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УК "ОЛИМП"'|'ООО "УК "ОЛИМП"'|'432044, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ХРУСТАЛЬНАЯ, д. ДОМ 55'|'Ульяновская обл, г. Ульяновск, ул. Хрустальная, д. 55'|'7326056940'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "ПЕРСЕЙ"'|'ООО "УК "ПЕРСЕЙ"'|'432017, Ульяновская область, Г УЛЬЯНОВСК, УЛ ЖЕЛЕЗНОДОРОЖНАЯ, д. Д. 14, к. К. А, кв. ПОМЕЩ. 101'|'Ульяновская обл, г. Ульяновск, пер. Комсомольский, д. 3'|'7300018523'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УК "РУБИН"'|'ООО УК "РУБИН"'|'432051, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПРОСПЕКТ ЛИВАНОВА, д. ДОМ 13, кв. ОФИС 6'|'Ульяновская обл, г. Ульяновск, пр-кт. Ливанова, д. 13'|'7328100464'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ СВОБОДНЫЙ ВЫБОР"'|'ООО "УК СВ"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ КРАСНОАРМЕЙСКАЯ, д. ЗД. 76, кв. ОФИС 45'|'Ульяновская обл, г. Ульяновск, ул. Красноармейская, д. 76'|'7325163353'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УК "СВОБОДА"'|'ООО УК "СВОБОДА"'|'432017, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, УЛ. ЖЕЛЕЗНОДОРОЖНАЯ, д. Д. 12, кв. ПОМЕЩ. 10'|'Ульяновская обл, г. Ульяновск, ул. Железнодорожная, д. 12'|'7327094881'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ СИМБИРЦИТ"'|'ООО "УК СИМБИРЦИТ"'|'432028, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. ОКТЯБРЬСКАЯ, д. Д. 22, к. СТР. 26, кв. ОФИС 4А'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 22'|'7327090870'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ СИМБИРСК-КОМПЛЕКС"'|'ООО"УК СК"'|'432064, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. КАРБЫШЕВА, д. Д. 47, кв. ОФИС 1'|'Ульяновская обл, г. Ульяновск, ул. Карбышева, д. 47'|'7328103063'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ "СКМ"'|'ООО УК "СКМ"'|'432027, Ульяновская область, Г УЛЬЯНОВСК, УЛ БАКИНСКАЯ, д. Д. 136/41, кв. ОФИС 1'|'Ульяновская обл, г. Ульяновск, ул. Бакинская, д. 136/41'|'7325174154'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УК СОГЛАСИЕ"'|'ООО "УК СОГЛАСИЕ"'|'432032, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. ОКТЯБРЬСКАЯ, д. Д. 36, кв. ОФИС 26'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 36'|'7327083840'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ "СОЛИДАРНОСТЬ"'|'ООО "УК "Солидарность"'|'432066, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ШИГАЕВА, д. Д. 19, кв. 84'|'Ульяновская обл, г. Ульяновск, ул. Шигаева, д. 19'|'7327050468'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ ТАНДЕМ"'|'ООО "УК ТАНДЕМ"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ КРАСНОАРМЕЙСКАЯ, д. ЗД. 76, кв. ОФИС 32'|'Ульяновская обл, г. Ульяновск, ул. Красноармейская, д. 76'|'7300015850'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ "ТЕПЛОСВЕТ"'|'ООО УК "ТЕПЛОСВЕТ"'|'432071, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. МАРАТА, д. Д. 1/3, кв. ОФИС 12'|'Ульяновская обл, г. Ульяновск, ул. Марата, д. 1/3'|'7325171393'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УК "ТИТАН"'|'ООО УК "ТИТАН"'|'432034, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, Ш. МОСКОВСКОЕ, д. ЗД. 35, кв. ОФИС 1'|'Ульяновская обл, г. Ульяновск, ш. Московское, д. 55Б'|'7327100260'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ КОМПАНИЯ" ЭКОДОМ"'|'ООО "УК" ЭКОДОМ"'|'432001, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. КРЫМОВА, д. Д. 65, кв. ЭТАЖ ЦОКОЛЬ, ОФИС 1'|'Ульяновская обл, г. Ульяновск, ул. Крымова, д. 65'|'7327089384'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УК "ЯСНОВО"'|'ООО УК "ЯСНОВО"'|'432054, Ульяновская область, Г УЛЬЯНОВСК, УЛ ЕФРЕМОВА, д. Д. 99, кв. ПОМЕЩ. 13'|'Ульяновская обл, г. Ульяновск, ул. Ефремова, д. 99'|'7300020970'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УЛЛЭНД"'|'ООО "УЛЛЭНД"'|'432008, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ШОССЕ МОСКОВСКОЕ, д. ДОМ 80, кв. ОФИС 211'|'Ульяновская обл, г. Ульяновск, ш. Московское, д. 80'|'7326056844'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "УПРАВЛЯЮЩАЯ ОРГАНИЗАЦИЯ ЖИЛСТРОЙСЕРВИС"'|'ООО "УО ЖИЛСТРОЙСЕРВИС"'|'432059, Ульяновская обл, г Ульяновск, пр-кт Ульяновский, д. 2'|'Ульяновская обл, г. Ульяновск, пр-кт. Ульяновский, д. 2'|'7328079526'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ УПРАВЛЯЮЩАЯ КОМПАНИЯ "АВИОН"'|'ООО УПРАВЛЯЮЩАЯ КОМПАНИЯ "АВИОН"'|'432035, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, ПР-КТ ГАЯ, д. Д. 90, кв. ОФИС 23'|'Ульяновская обл, г. Ульяновск, пр-кт. Гая, д. 90'|'7326036774'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ФОРТКОМ"'|'ООО "ФОРТКОМ"'|'432071, Ульяновская область, Г. УЛЬЯНОВСК, УЛ. ВАТУТИНА, д. Д. 14, кв. ЭТАЖ 1, ПОМЕЩЕНИЕ 15'|'Ульяновская обл, г. Ульяновск, ул. Ватутина, д. 14'|'7325146608'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮГО-ЗАПАД"'|'ООО "ЮГО-ЗАПАД"'|'432054, Ульяновская область, Г УЛЬЯНОВСК, УЛ ЕФРЕМОВА, д. Д. 99, кв. ПОМЕЩ. 40'|'Ульяновская обл, г. Ульяновск, ул. Ефремова, д. 99'|'7327084403'|''
'ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "ЮНТ"'|'ООО "ЮНТ"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, ПР-КТ НАРИМАНОВА, д. Д. 38, кв. ОФИС 309'|'Ульяновская обл, г. Ульяновск, пр-кт. Нариманова, д. 38'|'7300017262'|''
'ПОТРЕБИТЕЛЬСКИЙ КООПЕРАТИВ  ЖИЛИЩНО- СТРОИТЕЛЬНЫЙ КООПЕРАТИВ " РОМАНТИКА "'|'ПК ЖСК "РОМАНТИКА"'|'432045, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. КУЗОВАТОВСКАЯ, д. Д.27, к. -----------------------, кв. ----------------------'|'Ульяновская обл, г. Ульяновск, ул. Кузоватовская, д. 27'|'7327014170'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "РАССВЕТ"'|'РАССВЕТ (ТСЖ)'|'432007, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ПОЧТОВАЯ, д. 29.1'|'Ульяновская обл, г. Ульяновск, ул. Почтовая, д. 29, корп. 1'|'7328041321'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "СИМБИРСКИЙ ДОМ"'|'СИМБИРСКИЙ ДОМ  (ТСЖ)'|'432059, Ульяновская обл, г Ульяновск, б-р Киевский, д. 18'|'Ульяновская обл, г. Ульяновск, б-р. Киевский, д. 18'|'7328045527'|''
'ТОВАРИЩЕСТВО ИНДИВИДУАЛЬНЫХ ВЛАДЕЛЬЦЕВ КВАРТИР"ЛУЧ"'|'ТИВК "ЛУЧ"'|'432010, Ульяновская обл, г Ульяновск, ул Тельмана, д. 8'|'Ульяновская обл, г. Ульяновск, ул. Тельмана, д. 8'|'7328019260'|''
'ТОВАРИЩЕСТВО ИНДИВИДУАЛЬНЫХ ВЛАДЕЛЬЦЕВ КВАРТИР "РАДИЙ"'|'ТИВК "РАДИЙ"'|'432046, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ДИМИТРОВА, д. Д. 8, кв. 125'|'Ульяновская обл, г. Ульяновск, ул. Димитрова, д. 8'|'7328017569'|''
'ТОВАРИЩЕСТВО ИНДИВИДУАЛЬНЫХ ВЛАДЕЛЬЦЕВ КВАРТИР "РУСИЧ"'|'ТИВК "РУСИЧ"'|'432027, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ ЮНОСТИ, д. 51, кв. 29'|'Ульяновская обл, г. Ульяновск, ул. Юности, д. 51'|'7325901145'|''
'ТОВАРИЩЕСТВО ИНДИВИДУАЛЬНЫХ ВЛАДЕЛЬЦЕВ КВАРТИР "ТРУД"'|'ТИВК "ТРУД"'|'432010, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. ТЕЛЬМАНА, д. Д.3'|'Ульяновская обл, г. Ульяновск, ул. Тельмана, д. 3'|'7328018562'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ГОГОЛЕВСКОЕ"'|'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ГОГОЛЕВСКОЕ"'|'432046, Ульяновская обл, г Ульяновск, ул Гоголя, д. 34, кв. 352'|'Ульяновская обл, г. Ульяновск, ул. Гоголя, д. 34'|'7328086629'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ КОНДОМИНИУМ "УТЕС-1"'|'ТОВАРИЩЕСТВО, ТСН, ТСН КОНДОМИНИУМ "УТЕС-1"'|'432071, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ КРЫМОВА, д. 61А'|'Ульяновская обл, г. Ульяновск, ул. Крымова'|'7325901138'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "15 КВАРТАЛ"'|'ТСЖ "15 КВАРТАЛ"'|'432035, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПРОСПЕКТ ГАЯ, д. 45А'|'Ульяновская обл, г. Ульяновск, ул. Варейкиса, д. 35А'|'7326017838'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "АБЛУКОВА 63"'|'ТСЖ "АБЛУКОВА 63"'|'432049, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, УЛ. АБЛУКОВА, д. Д. 63, кв. КВ. 64'|'Ульяновская обл, г. Ульяновск, ул. Аблукова, д. 63'|'7327066570'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "АБЛУКОВО"'|'ТСЖ "АБЛУКОВО"'|'432049, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. АБЛУКОВА, д. Д. 41, к. К. 1, кв. КВ. 80'|'Ульяновская обл, г. Ульяновск, ул. Аблукова'|'7327054832'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "АЛЛАР"'|'ТСЖ "АЛЛАР"'|'432057, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ВРАЧА МИХАЙЛОВА, д. 34'|'Ульяновская обл, г. Ульяновск, ул. Врача Михайлова, д. 34, строение 1'|'7328502156'|''
'НЕКОММЕРЧЕСКОЕ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "АЛЬТАИР"'|'ТСЖ "АЛЬТАИР"'|'432029, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. ЖИГУЛЕВСКАЯ, д. Д.15'|'Ульяновская обл, г. Ульяновск, ул. Жигулевская, д. 15'|'7327024901'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "БЕЖЕНЕЦ"'|'ТСЖ "БЕЖЕНЕЦ"'|'432044, Ульяновская область, Г УЛЬЯНОВСК, УЛ КИНДЯКОВЫХ, д. Д. 33, кв. КВ. 11'|'Ульяновская обл, г. Ульяновск, ул. Киндяковых, д. 33'|'7326018976'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ВЕТЕРОК"'|'ТСЖ "ВЕТЕРОК"'|'432044, Ульяновская обл, р-н Железнодорожный, г Ульяновск, ул Кольцевая, д. 16'|'Ульяновская обл, г. Ульяновск, ул. Кольцевая, д. 16'|'7326007460'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ВОЛОДАРЕЦ"'|'ТСЖ "ВОЛОДАРЕЦ"'|'432010, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ТЕЛЬМАНА, д. 5'|'Ульяновская обл, г. Ульяновск, ул. Тельмана, д. 5'|'7328057018'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ВЫСОТНЫЙ"'|'ТСЖ "ВЫСОТНЫЙ"'|'432013, Ульяновская обл, г Ульяновск, ул Промышленная, д. 53'|'Ульяновская обл, г. Ульяновск, ул. Промышленная, д. 53'|'7327036921'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ДОМ НА МОЛОЧНОМ"'|'ТСЖ "ДОМ НА МОЛОЧНОМ"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, ПЕР. МОЛОЧНЫЙ, д. Д. 12А'|'Ульяновская обл, г. Ульяновск, пер. Молочный'|'7325105707'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ЗАВОЛЖСКИЙ"'|'ТСЖ "ЗАВОЛЖСКИЙ"'|'432010, Ульяновская область, Г УЛЬЯНОВСК, ПРОЕЗД СИРЕНЕВЫЙ, д. Д. 2, кв. КВ. 10'|'Ульяновская обл, г. Ульяновск, проезд. Сиреневый, д. 2'|'7328062931'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ЗАВОЛЖЬЕ"'|'ТСЖ "ЗАВОЛЖЬЕ"'|'432010, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. ВРАЧА МИХАЙЛОВА, д. Д.60, к. К.60'|'Ульяновская обл, г. Ульяновск, ул. Врача Михайлова, д. 60'|'7328036949'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "КИРОВА-22"'|'ТСЖ "КИРОВА-22"'|'432048, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ КИРОВА, д. ДОМ 22, кв. КВАРТИРА 45'|'Ульяновская обл, г. Ульяновск, ул. Кирова, д. 22'|'7326048177'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "КИРОВА 25"'|'ТСЖ "КИРОВА 25"'|'432048, Ульяновская область, Г УЛЬЯНОВСК, УЛ КИРОВА, д. Д. 25, кв. КВ. 5'|'Ульяновская обл, г. Ульяновск, ул. Кирова, д. 25'|'7321014752'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "МАЛАХИТ"'|'ТСЖ "Малахит"'|'432031, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, ПР-Д ЗАВОДСКОЙ, д. Д.25, кв. КВ.38'|'Ульяновская обл, г. Ульяновск, проезд. Заводской, д. 25'|'7328054497'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "МАРИШКИН РОДНИК"'|'ТСЖ "МАРИШКИН РОДНИК"'|'432071, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА БУИНСКАЯ, д. 70 А'|'Ульяновская обл, г. Ульяновск, ул. Буинская, д. 70А'|'7325051297'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "МИР! ДРУЖБА! ЖВАЧКА!"'|'ТСЖ "МДЖ"'|'432011, Ульяновская область, Г УЛЬЯНОВСК, УЛ РАДИЩЕВА, д. Д. 74, кв. КВ. 38'|'Ульяновская обл, г. Ульяновск, ул. Радищева, д. 74'|'7300023192'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "МИНАЕВЕЦ"'|'ТСЖ "МИНАЕВЕЦ"'|'432005, Ульяновская обл, р-н Засвияжский, г Ульяновск, ул Пушкарева, д. 28'|'Ульяновская обл, г. Ульяновск, ул. Пушкарева, д. 28'|'7327035413'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "МИНИНА И ПОЖАРСКОГО"'|'ТСЖ "МИНИНА И ПОЖАРСКОГО"'|'432008, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ МИНИНА, д. 15/33'|'Ульяновская обл, г. Ульяновск, ул. Минина, д. 15/33'|'7327028504'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "НА ВОДОПРОВОДНОЙ,7"'|'ТСЖ "НА ВОДОПРОВОДНОЙ,7"'|'432048, Ульяновская обл, р-н Железнодорожный, г Ульяновск, ул Водопроводная, д. 7'|'Ульяновская обл, г. Ульяновск, ул. Водопроводная, д. 7'|'7326031367'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "НА ОРЛОВА"'|'ТСЖ "НА ОРЛОВА"'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. ОРЛОВА, д. Д.27 А'|'Ульяновская обл, г. Ульяновск, ул. Орлова, д. 27А'|'7325052607'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ОГОНЕК"'|'ТСЖ "ОГОНЕК"'|'432044, Ульяновская обл, р-н Железнодорожный, г Ульяновск, ул Кольцевая, д. 4'|'Ульяновская обл, г. Ульяновск, ул. Кольцевая, д. 4'|'7326007396'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ПРОСПЕКТ НАРИМАНОВА Д.128 А"'|'ТСЖ "ПРОСПЕКТ НАРИМАНОВА Д.128 А"'|'432030, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, ПР-КТ НАРИМАНОВА, д. Д. 128А, кв. КВ. 18'|'Ульяновская обл, г. Ульяновск, пр-кт. Нариманова, д. 128А'|'7300026958'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ПУГАЧЕВСКОЕ"'|'ТСЖ "ПУГАЧЕВСКОЕ"'|'432008, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ПУГАЧЕВА, д. 1 А, к. ------------, кв. -------------'|'Ульяновская обл, г. Ульяновск, ул. Пугачева, д. 1-А'|'7327020216'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ПУЛЬСАР"'|'ТСЖ "ПУЛЬСАР"'|'432013, Ульяновская обл, г Ульяновск, ул Промышленная, д. 55'|'Ульяновская обл, г. Ульяновск, ул. Промышленная, д. 55'|'7327036978'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "РАДИЩЕВА 26А"'|'ТСЖ "РАДИЩЕВА 26А"'|'432011, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ РАДИЩЕВА, д. Д. 26А, кв. ПОМЕЩ. 5'|'Ульяновская обл, г. Ульяновск, ул. Радищева, д. 30'|'7325042486'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "РОСА"'|'ТСЖ "РОСА"'|'432013, Ульяновская обл, г Ульяновск, ул Промышленная, д. 87'|'Ульяновская обл, г. Ульяновск, ул. Промышленная, д. 87'|'7327014685'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "СЕРЕБРЯНЫЙ ИСТОЧНИК"'|'ТСЖ "СЕРЕБРЯНЫЙ ИСТОЧНИК"'|'432000, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. КУЗНЕЦОВА, д. Д.4-А, кв. КВ.19'|'Ульяновская обл, г. Ульяновск, ул. Кузнецова, д. 4А'|'7325072032'|''
